Group;Participant;Sound;Token#;F1;F2;F3;Language;Time;VerbalInt;BestBq;BestEng;ExpL1;Alondra;Inhibition;Precision_E;Precision_y;Distance
Conflicting;205;i;13;402;2869;3221;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;2.94360658
Conflicting;205;i;14;383;2823;3282;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;0.346911408
Conflicting;205;i;15;425;2842;3308;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;5.001467377
Conflicting;205;i;16;403;2786;3308;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;2.08972416
Conflicting;205;i;17;366;2855;3215;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;0.115199981
Conflicting;205;i;18;390;2806;3254;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;0.846926144
Conflicting;205;i;19;415;2715;3018;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;7.388054005
Conflicting;205;i;20;420;2820;3167;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;3.598187953
Conflicting;205;i;21;410;2866;3247;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;3.834890414
Conflicting;205;i;22;410;2812;3300;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;2.300373496
Conflicting;205;i;23;415;2783;3073;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;3.195913124
Conflicting;205;i;24;417;2827;3168;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;3.308714362
Conflicting;205;i;25;367;2811;3140;L1;T1;112;43;50;80;234;-0,056;31.04233833;188.4073686;0.421365677
Conflicting;206;i;1;369;2707;3149;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;9.449190069
Conflicting;206;i;2;406;2739;3218;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;16.92012775
Conflicting;206;i;3;462;2693;3200;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;49.886165
Conflicting;206;i;4;476;2503;2975;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;121.9088121
Conflicting;206;i;5;443;2664;3159;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;45.17447838
Conflicting;206;i;6;530;2558;3097;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;143.2083537
Conflicting;206;i;7;458;2678;3158;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;50.56659731
Conflicting;206;i;8;494;2473;2948;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;151.181339
Conflicting;206;i;9;443;2636;3063;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;51.91156792
Conflicting;206;i;10;474;2618;3135;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;76.18510428
Conflicting;206;i;11;446;2729;3083;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;35.23513653
Conflicting;206;i;12;452;2745;3158;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;36.33983566
Conflicting;206;i;13;408;2764;3262;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;15.68909428
Conflicting;206;i;14;448;2689;3122;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;42.73419528
Conflicting;206;i;15;479;2545;2964;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;105.8106692
Conflicting;206;i;16;487;2389;2904;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;193.399383
Conflicting;206;i;17;438;2678;3201;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;39.6172183
Conflicting;206;i;18;485;2603;3151;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;88.75366867
Conflicting;206;i;19;424;2573;3181;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;60.41836096
Conflicting;206;i;20;464;2560;3107;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;89.17789744
Conflicting;206;i;21;469;2552;3112;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;95.73491548
Conflicting;206;i;22;501;2698;3216;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;74.69827264
Conflicting;206;i;23;452;2694;3160;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;43.98271041
Conflicting;206;i;24;518;2629;3157;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;106.2924819
Conflicting;206;i;25;489;2586;3078;L1;T1;101;49;42;60;234;-0,1904;35.55456869;561.7535237;97.61212882
Conflicting;207;i;1;397;2876;3387;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;4.034138617
Conflicting;207;i;2;353;2974;3461;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;5.303089219
Conflicting;207;i;3;385;2998;3486;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;1.878693705
Conflicting;207;i;4;390;2912;3643;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;2.449354409
Conflicting;207;i;5;379;3007;3523;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;2.604147149
Conflicting;207;i;6;463;3006;3543;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;3.099453061
Conflicting;207;i;7;460;3072;3565;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;7.603018034
Conflicting;207;i;8;398;2943;3680;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.882066854
Conflicting;207;i;9;426;2840;3416;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;5.721547588
Conflicting;207;i;10;451;2934;3510;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;1.001847282
Conflicting;207;i;11;389;2924;3536;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;2.042148556
Conflicting;207;i;12;456;3040;3385;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;4.451471696
Conflicting;207;i;13;464;3048;3389;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;5.878814825
Conflicting;207;i;14;445;3035;3585;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;3.235009001
Conflicting;207;i;15;428;3013;3454;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;1.255117845
Conflicting;207;i;16;436;2933;3386;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.4056363
Conflicting;207;i;17;495;2980;3485;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;6.336073344
Conflicting;207;i;18;446;3050;3455;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;4.388996343
Conflicting;207;i;19;423;2975;3396;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.098800242
Conflicting;207;i;20;466;2819;3301;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;8.787371671
Conflicting;207;i;21;441;2959;3344;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.371954177
Conflicting;207;i;22;475;2957;3520;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;3.031524926
Conflicting;207;i;23;418;3000;3464;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.649896586
Conflicting;207;i;24;411;2929;3388;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;0.608184314
Conflicting;207;i;25;443;2906;3445;L1;T1;115;23;50;70;208;-0,0683;59.40731561;480.5450009;1.385813638
Conflicting;208;i;1;286;2595;3097;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;44.20314665
Conflicting;208;i;3;329;2746;3262;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;30.58708784
Conflicting;208;i;4;347;2733;3256;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;22.79363061
Conflicting;208;i;5;377;2713;3214;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;13.14292262
Conflicting;208;i;6;382;2621;3108;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;5.923537693
Conflicting;208;i;7;379;2655;3179;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;8.181017919
Conflicting;208;i;8;353;2713;3090;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;18.98970454
Conflicting;208;i;9;362;2723;3208;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;17.47475474
Conflicting;208;i;10;364;2675;3229;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;12.87028512
Conflicting;208;i;11;359;2720;3166;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;17.96097754
Conflicting;208;i;12;345;2721;3198;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;22.24534711
Conflicting;208;i;13;347;2687;3140;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;18.70804886
Conflicting;208;i;14;361;2714;3136;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;16.85345129
Conflicting;208;i;15;344;2593;3080;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;15.72839121
Conflicting;208;i;16;349;2640;3275;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;15.29137181
Conflicting;208;i;17;369;2720;3292;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;15.49676531
Conflicting;208;i;18;357;2634;3123;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;12.52652777
Conflicting;208;i;19;400;2653;3139;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;4.92289664
Conflicting;208;i;20;373;2654;3344;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;9.373105321
Conflicting;208;i;21;320;2783;3487;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;38.69188894
Conflicting;208;i;22;397;2656;3299;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;5.444379547
Conflicting;208;i;23;284;2517;3224;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;47.48784332
Conflicting;208;i;24;314;2561;3182;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;28.7884848
Conflicting;208;i;25;309;2636;3228;L1;T1;86;55;42;60;200;-1,1383;100.6635132;5.79260806;31.90531162
Conflicting;209;i;1;388;2770;3345;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.351692385
Conflicting;209;i;2;371;2610;3176;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;8.594126447
Conflicting;209;i;3;389;2748;3346;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.385858676
Conflicting;209;i;4;392;2738;3321;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.124352391
Conflicting;209;i;5;370;2773;3333;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;4.229378866
Conflicting;209;i;6;375;2847;3365;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;2.66237414
Conflicting;209;i;7;386;2763;3255;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.635247463
Conflicting;209;i;8;338;2858;3390;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;11.39500559
Conflicting;209;i;9;378;2767;3329;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;2.783252939
Conflicting;209;i;10;399;2788;3372;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.537422673
Conflicting;209;i;11;400;2770;3214;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.44036224
Conflicting;209;i;12;395;2760;3331;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.736055098
Conflicting;209;i;13;423;2755;3322;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.783170124
Conflicting;209;i;14;392;2724;3363;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.246439979
Conflicting;209;i;15;376;2792;3297;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;2.843046539
Conflicting;209;i;16;359;2722;3307;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;8.315140221
Conflicting;209;i;17;387;2740;3364;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.715061779
Conflicting;209;i;18;331;2854;3378;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;14.05652935
Conflicting;209;i;19;371;2737;3334;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;4.687805651
Conflicting;209;i;20;397;2717;3227;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.783682046
Conflicting;209;i;21;433;2736;3273;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.519452717
Conflicting;209;i;22;398;2773;3250;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;0.537972583
Conflicting;209;i;23;368;2892;3468;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;3.608873771
Conflicting;209;i;24;390;2816;3450;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;1.108718948
Conflicting;209;i;25;341;2823;3405;L1;T1;97;56;32;50;209;0;12.25280742;168.1178514;11.2645755
Conflicting;210;i;1;374;3012;3506;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;7.793611534
Conflicting;210;i;2;410;2833;3332;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.647334458
Conflicting;210;i;3;389;2877;3527;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.137875312
Conflicting;210;i;4;394;2897;3467;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.548246813
Conflicting;210;i;5;412;2987;3542;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;6.942441853
Conflicting;210;i;6;419;2904;3525;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;2.369377711
Conflicting;210;i;7;415;2930;3465;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;3.134993206
Conflicting;210;i;8;412;2908;3450;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.830004534
Conflicting;210;i;9;386;2860;3425;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.078436875
Conflicting;210;i;10;377;2965;3488;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;3.851406897
Conflicting;210;i;11;397;2906;3517;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.887698618
Conflicting;210;i;12;383;2921;3501;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.360612745
Conflicting;210;i;13;409;2884;3382;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.866170625
Conflicting;210;i;14;404;2890;3470;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.706022177
Conflicting;210;i;15;357;2982;3384;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;6.339182436
Conflicting;210;i;16;399;2863;3410;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.100458465
Conflicting;210;i;17;381;2886;3444;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.440162195
Conflicting;210;i;18;391;2930;3451;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.731818405
Conflicting;210;i;19;367;2852;3345;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.265182548
Conflicting;210;i;20;394;2895;3407;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;0.496049908
Conflicting;210;i;22;411;2966;3519;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;5.083235421
Conflicting;210;i;23;393;2930;3523;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.766289395
Conflicting;210;i;24;398;2918;3581;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;1.37129849
Conflicting;210;i;25;328;3000;3597;L1;T1;105;57;50;60;210;0;34.02541377;36.97037559;12.10093902
Conflicting;211;i;1;375;2831;3474;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;3.852628194
Conflicting;211;i;2;353;2844;3443;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;9.579444755
Conflicting;211;i;3;461;2802;3330;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;5.879676973
Conflicting;211;i;4;438;2828;3297;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;1.418174553
Conflicting;211;i;5;444;2803;3258;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;2.537788085
Conflicting;211;i;6;495;2828;3312;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;16.31572864
Conflicting;211;i;7;436;2852;3365;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;1.309868557
Conflicting;211;i;8;434;2831;3420;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;0.976810398
Conflicting;211;i;9;412;2795;3359;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;0.358910212
Conflicting;211;i;10;408;2863;3384;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;0.545256007
Conflicting;211;i;11;485;2682;3181;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;21.18547878
Conflicting;211;i;12;489;2842;3234;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;13.89540145
Conflicting;211;i;13;487;2895;3343;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;14.03447757
Conflicting;211;i;14;425;2848;3364;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;0.398835257
Conflicting;211;i;15;457;2790;3276;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;5.300128654
Conflicting;211;i;16;438;2681;3198;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;9.15057334
Conflicting;211;i;17;385;2846;3349;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;2.315729868
Conflicting;211;i;18;454;2801;3402;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;4.361085419
Conflicting;211;i;19;434;2880;3516;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;1.744866215
Conflicting;211;i;20;458;2884;3445;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;5.493001716
Conflicting;211;i;21;450;2856;3531;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;3.324610249
Conflicting;211;i;22;345;2846;3385;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;12.24636172
Conflicting;211;i;23;388;2905;3514;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;4.014426277
Conflicting;211;i;24;374;2887;3549;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;5.562782035
Conflicting;211;i;25;489;2773;3158;L1;T1;90;54;26;60;208;0;33.55076314;108.1057787;15.60066521
Conflicting;212;i;1;352;2880;3379;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;7.018288882
Conflicting;212;i;2;417;2721;3265;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;29.87044705
Conflicting;212;i;3;373;2808;3288;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;1.726524964
Conflicting;212;i;4;377;2813;3278;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;2.503314796
Conflicting;212;i;5;371;2830;3394;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;1.931565147
Conflicting;212;i;6;347;2769;3256;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;2.876670487
Conflicting;212;i;7;399;2745;3162;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;15.63236117
Conflicting;212;i;8;379;2748;3200;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;8.743578033
Conflicting;212;i;9;381;2729;3149;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;13.27466117
Conflicting;212;i;10;386;2777;3229;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;6.424773763
Conflicting;212;i;11;392;2720;3152;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;18.7736352
Conflicting;212;i;12;383;2809;3301;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;3.937861696
Conflicting;212;i;13;353;2840;3412;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;1.225572799
Conflicting;212;i;14;375;2826;3319;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;2.438130238
Conflicting;212;i;15;362;2773;3269;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;2.471615823
Conflicting;212;i;16;384;2806;3291;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;4.235040819
Conflicting;212;i;17;383;2757;3352;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;8.169495766
Conflicting;212;i;18;390;2793;3251;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;6.466839406
Conflicting;212;i;19;399;2720;3177;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;21.38243913
Conflicting;212;i;20;397;2763;3294;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;11.84380137
Conflicting;212;i;21;382;2786;3284;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;4.557892903
Conflicting;212;i;22;405;2860;3289;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;15.77087526
Conflicting;212;i;23;380;2804;3481;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;3.236202767
Conflicting;212;i;24;310;2726;3297;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;19.75976407
Conflicting;212;i;25;378;2750;3201;L1;T1;105;61;58;60;277;-0,0814;82.47523973;38.31344022;8.157032637
Conflicting;213;i;1;386;2966;3572;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.473040031
Conflicting;213;i;2;385;3000;3574;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.046788405
Conflicting;213;i;3;363;2917;3604;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.110583823
Conflicting;213;i;4;369;2746;3644;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;12.0246261
Conflicting;213;i;5;324;2674;3479;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;15.11826801
Conflicting;213;i;7;355;2687;3383;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;16.41507596
Conflicting;213;i;8;314;2674;3199;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;14.64629703
Conflicting;213;i;9;338;2788;3499;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;6.026536362
Conflicting;213;i;10;363;2936;3486;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.662395709
Conflicting;213;i;11;352;2967;3366;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.024683345
Conflicting;213;i;12;386;2958;3281;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.622103191
Conflicting;213;i;13;374;2932;3571;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.33991463
Conflicting;213;i;14;354;2840;3753;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;3.724224214
Conflicting;213;i;15;394;3004;3502;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.672246089
Conflicting;213;i;16;328;2870;3457;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;1.779945829
Conflicting;213;i;17;370;2947;3357;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.77600389
Conflicting;213;i;18;387;2922;3416;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;2.688909169
Conflicting;213;i;19;347;2938;3520;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.241631245
Conflicting;213;i;20;381;2916;3515;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;2.348313869
Conflicting;213;i;21;357;3045;3376;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.775017456
Conflicting;213;i;22;317;2807;3447;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;4.498478478
Conflicting;213;i;23;364;2941;3302;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;0.607601253
Conflicting;213;i;24;371;2847;3227;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;4.605341679
Conflicting;213;i;25;366;2890;3342;L1;T1;102;48;32;60;219;-0,0131;19.66197466;340.3732066;2.167496934
Conflicting;214;i;1;401;2806;3218;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;7.945099286
Conflicting;214;i;2;390;2825;3329;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;4.806618113
Conflicting;214;i;3;388;2872;3376;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;9.636978507
Conflicting;214;i;4;389;2845;3333;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;6.486154201
Conflicting;214;i;5;380;2861;3345;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;5.308386986
Conflicting;214;i;6;387;2838;3270;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;4.985172708
Conflicting;214;i;7;373;2854;3304;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;3.120698786
Conflicting;214;i;8;404;2845;3245;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;14.37362899
Conflicting;214;i;9;405;2778;3231;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;7.883217115
Conflicting;214;i;10;395;2812;3225;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;5.648738122
Conflicting;214;i;11;417;2765;3260;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;14.3326918
Conflicting;214;i;13;391;2736;3191;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;2.177608285
Conflicting;214;i;14;371;2864;3353;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;3.807253862
Conflicting;214;i;15;378;2885;3338;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;7.85576468
Conflicting;214;i;16;378;2836;3394;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;2.410881199
Conflicting;214;i;17;380;2855;3333;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;4.634552325
Conflicting;214;i;18;380;2809;3296;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;1.064117147
Conflicting;214;i;19;374;2910;3428;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;10.59246334
Conflicting;214;i;20;371;2771;3230;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;0.279913186
Conflicting;214;i;21;381;2818;3392;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;1.729113217
Conflicting;214;i;23;394;2784;3300;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;3.442698324
Conflicting;214;i;24;356;2916;3504;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;9.060182747
Conflicting;214;i;25;366;2819;3285;L1;T1;120;65;33;50;251;-0,1848;72.0947223;29.89638217;0.741333472
Conflicting;215;i;1;414;2997;3520;L1;T1;104;41;47;60;188;-0,0196;17.81686521;28.77586663;53.95762325
Conflicting;215;i;2;421;2992;3558;L1;T1;104;41;47;60;188;-0,0196;17.81686521;28.77586663;58.63530793
Conflicting;215;i;3;415;2982;3489;L1;T1;104;41;47;60;188;-0,0196;17.81686521;28.77586663;50.93781095
Conflicting;215;i;4;441;2971;3540;L1;T1;104;41;47;60;188;-0,0196;17.81686521;28.77586663;72.77212031
